memberId,AVG_POINTS_BOUGHT,AVG_REVENUE_USD,LAST_3_TRANSACTIONS_AVG_POINTS_BOUGHT,LAST_3_TRANSACTIONS_AVG_REVENUE_USD,PCT_BUY_TRANSACTIONS,PCT_GIFT_TRANSACTIONS,PCT_REDEEM_TRANSACTIONS,DAYS_SINCE_LAST_TRANSACTION,ats,resp,offer,fetch_member_data_latency,calculate_features_latency,get_predictions_latency,assign_offer_latency,total_latency
84C7F4C5,500.0,2.611111111111111,500.0,2.611111111111111,0.0,0.5,0.5,2516,0.0,0.0031121705734339818,35% Bonus,0.0013964176177978516,5.8650970458984375e-05,0.002994537353515625,0.0016286373138427734,0.006078243255615234
AD432A5B,2600.0,1.368421052631579,2600.0,1.368421052631579,1.0,0.0,0.0,2516,2600.0,0.002174685820630241,35% Bonus,0.001287698745727539,6.389617919921875e-05,0.0028934478759765625,0.0016129016876220703,0.005857944488525391
65FD39D2,-7700.0,0.0,-7700.0,0.0,0.0,0.0,1.0,2516,0.0,0.0,35% Bonus,0.0012660026550292969,6.389617919921875e-05,0.0029659271240234375,0.0016298294067382812,0.005925655364990234
32BBD70C,7700.0,12.833333333333334,7700.0,12.833333333333334,1.0,0.0,0.0,2515,7700.0,0.020402755696873345,35% Bonus,0.0012826919555664062,6.389617919921875e-05,0.0030727386474609375,0.0015957355499267578,0.00601506233215332
F44DBBBC,-7800.0,0.0,-7800.0,0.0,0.0,0.0,1.0,2515,0.0,0.0,35% Bonus,0.0012674331665039062,6.413459777832031e-05,0.0028891563415527344,0.0016078948974609375,0.0058286190032958984
FD7F939B,1300.0,0.6842105263157895,1300.0,0.6842105263157895,1.0,0.0,0.0,2514,1300.0,0.0010882075965261066,35% Bonus,0.0012733936309814453,8.702278137207031e-05,0.0029942989349365234,0.0016019344329833984,0.0059566497802734375
34F3F5AD,7600.0,4.222222222222222,7600.0,4.222222222222222,0.0,1.0,0.0,2513,7600.0,0.005038451339167329,35% Bonus,0.0012693405151367188,6.437301635742188e-05,0.0029845237731933594,0.0016345977783203125,0.0059528350830078125
44C3D051,3400.0,1.8888888888888888,3400.0,1.8888888888888888,1.0,0.0,0.0,2513,3400.0,0.0030053920268717405,35% Bonus,0.0012927055358886719,6.341934204101562e-05,0.002961874008178711,0.0017046928405761719,0.00602269172668457
08A4983F,1300.0,1.1818181818181819,1300.0,1.1818181818181819,1.0,0.0,0.0,2513,1300.0,0.001880378968684458,35% Bonus,0.0012853145599365234,6.341934204101562e-05,0.002904176712036133,0.0014889240264892578,0.00574183464050293
331B6148,5800.0,5.2727272727272725,5800.0,5.2727272727272725,1.0,0.0,0.0,2512,5800.0,0.008392721484643489,35% Bonus,0.001298666000366211,6.341934204101562e-05,0.0029573440551757812,0.0015149116516113281,0.005834341049194336
1A2743D1,6800.0,5.230769230769231,6800.0,5.230769230769231,0.0,1.0,0.0,2512,6800.0,0.006244451926903179,35% Bonus,0.0012753009796142578,6.532669067382812e-05,0.002868175506591797,0.001745462417602539,0.005954265594482422
14B66A62,5000.0,12.5,5000.0,12.5,1.0,0.0,0.0,2512,5000.0,0.019896538002387585,35% Bonus,0.0012748241424560547,6.437301635742188e-05,0.0030133724212646484,0.0016312599182128906,0.005983829498291016
34F002EB,7900.0,15.8,7900.0,15.8,0.0,1.0,0.0,2512,7900.0,0.018861918026263427,35% Bonus,0.0014088153839111328,6.389617919921875e-05,0.002905607223510742,0.00151824951171875,0.005896568298339844
EBE6F713,6800.0,8.5,6800.0,8.5,0.0,1.0,0.0,2511,6800.0,0.01015127388535032,35% Bonus,0.0013270378112792969,6.985664367675781e-05,0.003034830093383789,0.0016293525695800781,0.006061077117919922
A0528761,1200.0,0.6,1200.0,0.6,1.0,0.0,0.0,2511,1200.0,0.0009554140127388537,35% Bonus,0.0012819766998291016,0.00010204315185546875,0.003046274185180664,0.0014722347259521484,0.005902528762817383
26F93FEC,-9300.0,0.0,-9300.0,0.0,0.0,0.0,1.0,2511,0.0,0.0,35% Bonus,0.0012753009796142578,6.389617919921875e-05,0.003034830093383789,0.0016324520111083984,0.006006479263305664
16C09944,1100.0,0.6470588235294118,1100.0,0.6470588235294118,1.0,0.0,0.0,2511,1100.0,0.0010303484451105285,35% Bonus,0.00127410888671875,6.413459777832031e-05,0.0029261112213134766,0.0016601085662841797,0.0059244632720947266
E7B82148,4600.0,3.5384615384615383,4600.0,3.5384615384615383,0.0,1.0,0.0,2510,4600.0,0.004227552614649389,35% Bonus,0.0012924671173095703,6.270408630371094e-05,0.003156900405883789,0.0015628337860107422,0.0060749053955078125
622AD67A,-8800.0,0.0,-8800.0,0.0,0.0,0.0,1.0,2510,0.0,0.0,35% Bonus,0.0012936592102050781,7.104873657226562e-05,0.0030052661895751953,0.0016510486602783203,0.006021022796630859
62AAB8C2,9900.0,12.375,9900.0,12.375,0.0,1.0,0.0,2510,9900.0,0.014784946236559139,35% Bonus,0.001257181167602539,8.034706115722656e-05,0.002850770950317383,0.0017445087432861328,0.005932807922363281
1E1255C9,6200.0,4.133333333333334,6200.0,4.133333333333334,0.0,1.0,0.0,2509,6200.0,0.004940239043824702,35% Bonus,0.0012676715850830078,6.341934204101562e-05,0.0029904842376708984,0.0016326904296875,0.005954265594482422
666B322A,4600.0,3.066666666666667,4600.0,3.066666666666667,0.0,1.0,0.0,2509,4600.0,0.003665338645418327,35% Bonus,0.0014045238494873047,6.437301635742188e-05,0.0030031204223632812,0.0016312599182128906,0.0061032772064208984
115655C2,8600.0,4.777777777777778,8600.0,4.777777777777778,1.0,0.0,0.0,2509,8600.0,0.007613988490482515,35% Bonus,0.001241445541381836,8.511543273925781e-05,0.0028476715087890625,0.0017349720001220703,0.0059092044830322266
9EDC30FF,200.0,0.15384615384615385,200.0,0.15384615384615385,1.0,0.0,0.0,2508,200.0,0.0002452708710181807,35% Bonus,0.0013210773468017578,6.365776062011719e-05,0.002969026565551758,0.001641988754272461,0.005995750427246094
FBE7D522,3300.0,2.5384615384615383,3300.0,2.5384615384615383,1.0,0.0,0.0,2508,3300.0,0.0040469693717999815,35% Bonus,0.0013225078582763672,6.246566772460938e-05,0.0028679370880126953,0.0016522407531738281,0.0059051513671875
F6905F71,-9600.0,0.0,-9600.0,0.0,0.0,0.0,1.0,2507,0.0,0.0,35% Bonus,0.0013718605041503906,6.341934204101562e-05,0.0029268264770507812,0.0016329288482666016,0.005995035171508789
92EE8B9C,1100.0,7.5,1100.0,7.5,0.0,0.5,0.5,2507,0.0,0.008971291866028708,35% Bonus,0.0014672279357910156,5.793571472167969e-05,0.003171682357788086,0.0016028881072998047,0.006299734115600586
DD2AF5D6,8200.0,8.2,8200.0,8.2,0.0,1.0,0.0,2507,8200.0,0.009808612440191386,35% Bonus,0.001312255859375,7.343292236328125e-05,0.002878427505493164,0.001630544662475586,0.005894660949707031
6902D348,2050.0,1.1388888888888888,2050.0,1.1388888888888888,1.0,0.0,0.0,2506,2050.0,0.0018171342463324908,35% Bonus,0.0014524459838867188,5.435943603515625e-05,0.003007173538208008,0.0017025470733642578,0.006216526031494141
C4782977,-6900.0,0.0,-6900.0,0.0,0.0,0.0,1.0,2506,0.0,0.0,35% Bonus,0.0013551712036132812,7.367134094238281e-05,0.002831697463989258,0.0016057491302490234,0.005866289138793945
8B1C7BD4,3400.0,2.2666666666666666,3400.0,2.2666666666666666,1.0,0.0,0.0,2506,3400.0,0.003616540353676372,35% Bonus,0.0014574527740478516,7.319450378417969e-05,0.0029668807983398438,0.0016069412231445312,0.006104469299316406
F44DBBBC,-1550.0,23.5,-1550.0,23.5,0.5,0.0,0.5,2506,0.0,0.03280813721579577,35% Bonus,0.001445770263671875,5.4836273193359375e-05,0.002896547317504883,0.001783609390258789,0.006180763244628906
3CB06B20,7650.0,5.315789473684211,7650.0,5.315789473684211,1.0,0.0,0.0,2505,7650.0,0.00848489939933633,35% Bonus,0.0015795230865478516,6.914138793945312e-05,0.0029730796813964844,0.0017588138580322266,0.006380558013916016
56BA6C12,6600.0,9.428571428571429,6600.0,9.428571428571429,0.0,1.0,0.0,2505,6600.0,0.011287196442822939,35% Bonus,0.0013155937194824219,6.914138793945312e-05,0.0029363632202148438,0.0016150474548339844,0.005936145782470703
6901D946,-3100.0,0.0,-3100.0,0.0,0.0,0.0,1.0,2504,0.0,0.0,35% Bonus,0.001378774642944336,6.842613220214844e-05,0.002907276153564453,0.0016937255859375,0.0060482025146484375
284525AD,-3800.0,0.0,-3800.0,0.0,0.0,0.0,1.0,2503,0.0,0.0,35% Bonus,0.0012867450714111328,7.510185241699219e-05,0.0028727054595947266,0.0016207695007324219,0.0058553218841552734
F5601A96,4100.0,2.9285714285714284,4100.0,2.9285714285714284,1.0,0.0,0.0,2503,4100.0,0.004678229119123687,35% Bonus,0.0013430118560791016,6.4849853515625e-05,0.0031158924102783203,0.0014562606811523438,0.005980014801025391
7B5E1CAB,3800.0,3.1666666666666665,3800.0,3.1666666666666665,0.0,1.0,0.0,2503,3800.0,0.003793929712460063,35% Bonus,0.0013766288757324219,8.273124694824219e-05,0.0031104087829589844,0.0017094612121582031,0.0062792301177978516
6D6C9C03,7500.0,9.141176470588235,7500.0,9.141176470588235,0.5,0.5,0.0,2502,7500.0,0.012782308288876875,35% Bonus,0.0016357898712158203,5.984306335449219e-05,0.003127574920654297,0.0016171932220458984,0.006440401077270508
97094FB3,9300.0,31.0,9300.0,31.0,0.0,1.0,0.0,2502,9300.0,0.03715541350379545,50% Discount,0.0013844966888427734,6.341934204101562e-05,0.0030303001403808594,0.0015959739685058594,0.006074190139770508
17B69903,6200.0,31.0,6200.0,31.0,0.0,1.0,0.0,2501,6200.0,0.03717026378896882,50% Discount,0.001386880874633789,6.508827209472656e-05,0.0030317306518554688,0.001781463623046875,0.006265163421630859
A60B94CF,5800.0,4.833333333333333,5800.0,4.833333333333333,0.0,1.0,0.0,2501,5800.0,0.005795363709032773,35% Bonus,0.0013310909271240234,6.437301635742188e-05,0.0029668807983398438,0.0016014575958251953,0.005963802337646484
5BD9AEFA,500.0,1.0,500.0,1.0,0.0,1.0,0.0,2501,500.0,0.0011990407673860913,35% Bonus,0.0013494491577148438,7.414817810058594e-05,0.0030112266540527344,0.001645803451538086,0.00608062744140625
492A0AFA,8600.0,4.3,8600.0,4.3,1.0,0.0,0.0,2501,8600.0,0.0068745003996802554,35% Bonus,0.0013611316680908203,6.4849853515625e-05,0.002923727035522461,0.0016689300537109375,0.006018638610839844
4B8E6516,9400.0,11.75,9400.0,11.75,0.0,1.0,0.0,2500,9400.0,0.01409436225509796,35% Bonus,0.001399993896484375,6.318092346191406e-05,0.002879619598388672,0.0015385150909423828,0.005881309509277344
2F35C7DB,1800.0,1.125,1800.0,1.125,0.0,1.0,0.0,2500,1800.0,0.0013494602159136344,35% Bonus,0.0014026165008544922,8.869171142578125e-05,0.002894163131713867,0.0015730857849121094,0.00595855712890625
8B1C7BD4,-1450.0,1.1333333333333333,-1450.0,1.1333333333333333,0.5,0.0,0.5,2499,0.0,0.0015866666666666666,35% Bonus,0.0014812946319580078,5.888938903808594e-05,0.0030641555786132812,0.0016505718231201172,0.006254911422729492
87D8E73B,-5600.0,0.0,-5600.0,0.0,0.0,0.0,1.0,2499,0.0,0.0,35% Bonus,0.0013985633850097656,6.103515625e-05,0.0029900074005126953,0.0015366077423095703,0.005986213684082031
C4033DAA,9000.0,10.0,9000.0,10.0,1.0,0.0,0.0,2499,9000.0,0.016000000000000004,35% Bonus,0.0015099048614501953,7.43865966796875e-05,0.0028917789459228516,0.001528024673461914,0.0060040950775146484
1166073A,8400.0,8.4,8400.0,8.4,0.0,1.0,0.0,2498,8400.0,0.010084033613445379,35% Bonus,0.001371622085571289,9.131431579589844e-05,0.0028867721557617188,0.0016944408416748047,0.006044149398803711
FB65DE77,7700.0,4.529411764705882,7700.0,4.529411764705882,1.0,0.0,0.0,2498,7700.0,0.007249958807052233,35% Bonus,0.001354217529296875,8.535385131835938e-05,0.002899169921875,0.001638174057006836,0.00597691535949707
DD2AF5D6,5200.0,5.322222222222222,5200.0,5.322222222222222,0.0,1.0,0.0,2497,5200.0,0.006391780090739256,35% Bonus,0.0015687942504882812,5.841255187988281e-05,0.002900362014770508,0.0015492439270019531,0.006076812744140625
833ED870,8300.0,5.1875,8300.0,5.1875,1.0,0.0,0.0,2497,8300.0,0.008306645316253003,35% Bonus,0.0013670921325683594,7.772445678710938e-05,0.003159761428833008,0.0017237663269042969,0.0063283443450927734
E94CEF81,7600.0,5.428571428571429,7600.0,5.428571428571429,1.0,0.0,0.0,2496,7600.0,0.008696149665312663,35% Bonus,0.001394510269165039,6.127357482910156e-05,0.0029981136322021484,0.0017545223236083984,0.0062084197998046875
E0A14E95,9100.0,5.6875,9100.0,5.6875,0.0,1.0,0.0,2496,9100.0,0.006833199839807769,35% Bonus,0.0015149116516113281,5.936622619628906e-05,0.003063201904296875,0.0015969276428222656,0.006234407424926758
D1630BE9,400.0,0.26666666666666666,400.0,0.26666666666666666,1.0,0.0,0.0,2495,400.0,0.00042735042735042735,35% Bonus,0.0017163753509521484,6.270408630371094e-05,0.0030508041381835938,0.0017440319061279297,0.006573915481567383
4D2420BF,500.0,5.0,500.0,5.0,1.0,0.0,0.0,2495,500.0,0.008012820512820514,35% Bonus,0.0016193389892578125,8.058547973632812e-05,0.002913951873779297,0.0015075206756591797,0.006121397018432617
50F988B1,6700.0,16.75,6700.0,16.75,1.0,0.0,0.0,2495,6700.0,0.02684294871794872,35% Bonus,0.001425027847290039,6.508827209472656e-05,0.0030133724212646484,0.0015039443969726562,0.00600743293762207
DC1E01E7,700.0,1.0,700.0,1.0,1.0,0.0,0.0,2495,700.0,0.0016025641025641025,35% Bonus,0.0012807846069335938,7.462501525878906e-05,0.002950906753540039,0.0016350746154785156,0.0059413909912109375
DE82F6BF,8200.0,41.0,8200.0,41.0,1.0,0.0,0.0,2495,8200.0,0.06570512820512821,50% Discount,0.0014069080352783203,6.389617919921875e-05,0.003079652786254883,0.0014581680297851562,0.006008625030517578
6D4A32B4,-7400.0,0.0,-7400.0,0.0,0.0,0.0,1.0,2494,0.0,0.0,35% Bonus,0.0014107227325439453,6.628036499023438e-05,0.0030782222747802734,0.001814126968383789,0.006369352340698242
57C0E46F,1300.0,1.8571428571428572,1300.0,1.8571428571428572,1.0,0.0,0.0,2494,1300.0,0.0029773833381047813,35% Bonus,0.0013539791107177734,6.651878356933594e-05,0.002987384796142578,0.001957416534423828,0.006365299224853516
FBD47E8F,10000.0,11.11111111111111,10000.0,11.11111111111111,1.0,0.0,0.0,2494,10000.0,0.017813404586951683,35% Bonus,0.001314401626586914,6.365776062011719e-05,0.0030853748321533203,0.0017724037170410156,0.006235837936401367
9EDC30FF,-1850.0,0.07692307692307693,-1850.0,0.07692307692307693,0.5,0.0,0.5,2493,0.0,0.00010795139103078156,35% Bonus,0.001680135726928711,6.67572021484375e-05,0.00359344482421875,0.0019001960754394531,0.0072405338287353516
E9C8343F,6000.0,15.0,6000.0,15.0,0.0,1.0,0.0,2493,6000.0,0.018043303929430633,35% Bonus,0.0014295578002929688,7.987022399902344e-05,0.003667116165161133,0.002017498016357422,0.007194042205810547
9AB17EC4,9200.0,5.111111111111111,9200.0,5.111111111111111,0.0,1.0,0.0,2492,9200.0,0.006150554887016979,35% Bonus,0.0014624595642089844,7.343292236328125e-05,0.003210306167602539,0.0016951560974121094,0.006441354751586914
0EBE6836,4100.0,3.1538461538461537,4100.0,3.1538461538461537,1.0,0.0,0.0,2492,4100.0,0.005060322749853435,35% Bonus,0.0014529228210449219,6.651878356933594e-05,0.0030350685119628906,0.0016467571258544922,0.006201267242431641
A890C0D2,6200.0,10.333333333333334,6200.0,10.333333333333334,0.0,1.0,0.0,2492,6200.0,0.012434817488969113,35% Bonus,0.0014014244079589844,6.985664367675781e-05,0.002935171127319336,0.001798868179321289,0.006205320358276367
351A31A4,-2100.0,0.0,-2100.0,0.0,0.0,0.0,1.0,2492,0.0,0.0,35% Bonus,0.0013997554779052734,6.556510925292969e-05,0.002881765365600586,0.0016732215881347656,0.006020307540893555
7C547BD1,500.0,0.3125,500.0,0.3125,0.0,1.0,0.0,2492,500.0,0.0003760529482551143,35% Bonus,0.0014066696166992188,6.008148193359375e-05,0.002893686294555664,0.0015988349914550781,0.005959272384643555
